movie_id,title,genres,year,clean_title,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
2812,Double Jeopardy (1999),Action|Thriller,1999,Double Jeopardy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2813,Jakob the Liar (1999),Drama,1999,Jakob the Liar,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2814,Mumford (1999),Comedy,1999,Mumford,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,Dog Park (1998),Comedy|Romance,1998,Dog Park,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2816,Guinevere (1999),Drama|Romance,1999,Guinevere,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2817,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy,1999,"Adventures of Elmo in Grouchland, The",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,Simon Sez (1999),Drama,1999,Simon Sez,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2819,Drive Me Crazy (1999),Comedy|Romance,1999,Drive Me Crazy,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2820,"Mystery, Alaska (1999)",Comedy,1999,"Mystery, Alaska",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,Three Kings (1999),Drama|War,1999,Three Kings,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2822,"Happy, Texas (1999)",Comedy,1999,"Happy, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,New Rose Hotel (1998),Action|Drama,1998,New Rose Hotel,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2824,Plunkett & MaCleane (1999),Action|Drama,1999,Plunkett & MaCleane,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2825,Romance (1999),Drama|Romance,1999,Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2826,Napoleon and Samantha (1972),Adventure,1972,Napoleon and Samantha,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,Alvarez Kelly (1966),Western,1966,Alvarez Kelly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2828,And the Ship Sails On (E la nave va) (1984),Comedy|War,1984,And the Ship Sails On (E la nave va),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2829,"Dark Half, The (1993)",Horror|Mystery,1993,"Dark Half, The",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2830,Gulliver's Travels (1939),Adventure|Animation|Children's,1939,Gulliver's Travels,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,Monkey Shines (1988),Horror|Sci-Fi,1988,Monkey Shines,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2832,Phantasm (1979),Horror|Sci-Fi,1979,Phantasm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2833,Psycho II (1983),Horror|Thriller,1983,Psycho II,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2834,Psycho III (1986),Horror|Thriller,1986,Psycho III,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2835,Rain (1932),Drama,1932,Rain,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2836,Sanjuro (1962),Action|Adventure,1962,Sanjuro,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,Random Hearts (1999),Drama|Romance,1999,Random Hearts,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2838,Superstar (1999),Comedy,1999,Superstar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2839,Boys Don't Cry (1999),Drama,1999,Boys Don't Cry,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2840,"Five Wives, Three Secretaries and Me (1998)",Documentary,1998,"Five Wives, Three Secretaries and Me",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2841,"Ennui, L' (1998)",Drama|Romance,1998,"Ennui, L'",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2842,"Grandfather, The (El Abuelo) (1998)",Drama,1998,"Grandfather, The (El Abuelo)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2843,"Limey, The (1999)",Action|Crime|Drama,1999,"Limey, The",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2844,"Mating Habits of the Earthbound Human, The (1998)",Comedy,1998,"Mating Habits of the Earthbound Human, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,Molly (1999),Comedy|Drama,1999,Molly,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2846,Risky Business (1983),Comedy,1983,Risky Business,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,1990,Total Recall,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2848,Body Heat (1981),Crime|Thriller,1981,Body Heat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2849,Ferris Bueller's Day Off (1986),Comedy,1986,Ferris Bueller's Day Off,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,Year of Living Dangerously (1982),Drama|Romance,1982,Year of Living Dangerously,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2851,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,1945,Children of Paradise (Les enfants du paradis),0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2852,High Plains Drifter (1972),Western,1972,High Plains Drifter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2853,Hang 'em High (1967),Western,1967,Hang 'em High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,1977,Citizen's Band (a.k.a. Handle with Care),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,Drunken Master (Zui quan) (1979),Action|Comedy,1979,Drunken Master (Zui quan),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,"Conformist, The (Il Conformista) (1970)",Drama,1970,"Conformist, The (Il Conformista)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2857,Hairspray (1988),Comedy|Drama,1988,Hairspray,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2858,Brief Encounter (1946),Drama|Romance,1946,Brief Encounter,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2859,"Razor's Edge, The (1984)",Drama,1984,"Razor's Edge, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2860,Reds (1981),Drama,1981,Reds,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2861,Return with Honor (1998),Documentary,1998,Return with Honor,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2862,Time of the Gypsies (Dom za vesanje) (1989),Drama,1989,Time of the Gypsies (Dom za vesanje),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2863,Days of Heaven (1978),Drama,1978,Days of Heaven,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2864,"Fire Within, The (Le Feu Follet) (1963)",Drama,1963,"Fire Within, The (Le Feu Follet)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2865,"Love Bewitched, A (El Amor Brujo) (1986)",Musical,1986,"Love Bewitched, A (El Amor Brujo)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2866,"Lady Eve, The (1941)",Comedy|Romance,1941,"Lady Eve, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2867,Sullivan's Travels (1942),Comedy,1942,Sullivan's Travels,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,"Palm Beach Story, The (1942)",Comedy,1942,"Palm Beach Story, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,1986,Man Facing Southeast (Hombre Mirando al Sudeste),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2870,Niagara (1953),Drama|Thriller,1953,Niagara,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2871,Gilda (1946),Film-Noir,1946,Gilda,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2872,South Pacific (1958),Musical|Romance|War,1958,South Pacific,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2873,Flashdance (1983),Drama|Romance,1983,Flashdance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2874,Indochine (1992),Drama|Romance,1992,Indochine,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2875,"Dirty Dozen, The (1967)",Action|War,1967,"Dirty Dozen, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2876,Mike's Murder (1984),Mystery,1984,Mike's Murder,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2877,Help! (1965),Comedy|Musical,1965,Help!,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2878,Goldfinger (1964),Action,1964,Goldfinger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2879,From Russia with Love (1963),Action,1963,From Russia with Love,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,Dr. No (1962),Action,1962,Dr. No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,1980,"Blue Lagoon, The",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2882,"Fistful of Dollars, A (1964)",Action|Western,1964,"Fistful of Dollars, A",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2883,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,1996,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2884,Home Alone 2: Lost in New York (1992),Children's|Comedy,1992,Home Alone 2: Lost in New York,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,Penitentiary (1979),Drama,1979,Penitentiary,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2886,Penitentiary II (1982),Drama,1982,Penitentiary II,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2887,Someone to Watch Over Me (1987),Action|Crime|Thriller,1987,Someone to Watch Over Me,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2888,Sparrows (1926),Drama,1926,Sparrows,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2889,Naturally Native (1998),Drama,1998,Naturally Native,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2890,Fight Club (1999),Drama,1999,Fight Club,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2891,Beefcake (1999),Drama,1999,Beefcake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2892,"Story of Us, The (1999)",Comedy|Drama,1999,"Story of Us, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2893,Fever Pitch (1997),Comedy|Romance,1997,Fever Pitch,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2894,Joe the King (1999),Crime|Drama,1999,Joe the King,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2895,Julien Donkey-Boy (1999),Drama,1999,Julien Donkey-Boy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2896,"Omega Code, The (1999)",Action,1999,"Omega Code, The",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,"Straight Story, The (1999)",Drama,1999,"Straight Story, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2898,"Bad Seed, The (1956)",Drama|Thriller,1956,"Bad Seed, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2899,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,1981,Time Bandits,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2900,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,1966,"Man and a Woman, A (Un Homme et une Femme)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2901,Fitzcarraldo (1982),Adventure|Drama,1982,Fitzcarraldo,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2902,All That Jazz (1979),Musical,1979,All That Jazz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2903,Red Sorghum (Hong Gao Liang) (1987),Drama|War,1987,Red Sorghum (Hong Gao Liang),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2904,Crimes and Misdemeanors (1989),Comedy,1989,Crimes and Misdemeanors,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,Bats (1999),Horror|Thriller,1999,Bats,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2906,"Best Man, The (1999)",Drama,1999,"Best Man, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2907,Bringing Out the Dead (1999),Drama|Horror,1999,Bringing Out the Dead,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2908,Crazy in Alabama (1999),Comedy|Drama,1999,Crazy in Alabama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2909,Three to Tango (1999),Comedy|Romance,1999,Three to Tango,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2910,Body Shots (1999),Drama,1999,Body Shots,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2911,Men Cry Bullets (1997),Drama,1997,Men Cry Bullets,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2912,"Brother, Can You Spare a Dime? (1975)",Documentary,1975,"Brother, Can You Spare a Dime?",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2913,"Guardian, The (1990)",Horror|Thriller,1990,"Guardian, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2914,"Ipcress File, The (1965)",Thriller,1965,"Ipcress File, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2915,On Any Sunday (1971),Documentary,1971,On Any Sunday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2916,Robocop (1987),Action|Crime|Sci-Fi,1987,Robocop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2917,Robocop 2 (1990),Action|Crime|Sci-Fi,1990,Robocop 2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2918,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,1988,Who Framed Roger Rabbit?,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2919,Melvin and Howard (1980),Drama,1980,Melvin and Howard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2920,For Your Eyes Only (1981),Action,1981,For Your Eyes Only,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,Licence to Kill (1989),Action,1989,Licence to Kill,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2922,Live and Let Die (1973),Action,1973,Live and Let Die,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,Rawhead Rex (1986),Horror|Thriller,1986,Rawhead Rex,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2924,Thunderball (1965),Action,1965,Thunderball,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2925,"City, The (1998)",Drama,1998,"City, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2926,"House on Haunted Hill, The (1999)",Horror,1999,"House on Haunted Hill, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2927,Music of the Heart (1999),Drama,1999,Music of the Heart,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2928,Being John Malkovich (1999),Comedy,1999,Being John Malkovich,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,Dreaming of Joseph Lees (1998),Romance,1998,Dreaming of Joseph Lees,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2930,Man of the Century (1999),Comedy,1999,Man of the Century,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,1997,"Princess Mononoke, The (Mononoke Hime)",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,"Suburbans, The (1999)",Drama,1999,"Suburbans, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2933,My Best Fiend (Mein liebster Feind) (1999),Documentary,1999,My Best Fiend (Mein liebster Feind),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2934,Train of Life (Train De Vie) (1998),Comedy|Drama,1998,Train of Life (Train De Vie),0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2935,"Bachelor, The (1999)",Comedy|Romance,1999,"Bachelor, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2936,"Bone Collector, The (1999)",Thriller,1999,"Bone Collector, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2937,"Insider, The (1999)",Drama,1999,"Insider, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2938,American Movie (1999),Documentary,1999,American Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2939,Last Night (1998),Thriller,1998,Last Night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2940,Portraits Chinois (1996),Drama,1996,Portraits Chinois,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2941,Rosetta (1999),Drama,1999,Rosetta,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2942,"They Shoot Horses, Don't They? (1969)",Drama,1969,"They Shoot Horses, Don't They?",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2943,Battling Butler (1926),Comedy,1926,Battling Butler,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,Bride of Re-Animator (1990),Comedy|Horror,1990,Bride of Re-Animator,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2945,Bustin' Loose (1981),Comedy,1981,Bustin' Loose,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,Coma (1978),Thriller,1978,Coma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2947,Creepshow (1982),Horror,1982,Creepshow,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2948,Creepshow 2 (1987),Horror,1987,Creepshow 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2949,Re-Animator (1985),Horror,1985,Re-Animator,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2950,Drugstore Cowboy (1989),Crime|Drama,1989,Drugstore Cowboy,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2951,Falling Down (1993),Action|Drama,1993,Falling Down,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2952,"Funhouse, The (1981)",Horror,1981,"Funhouse, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2953,"General, The (1927)",Comedy,1927,"General, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,My Best Girl (1927),Comedy|Romance,1927,My Best Girl,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2955,Piranha (1978),Horror|Sci-Fi,1978,Piranha,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2956,Rough Night in Jericho (1967),Western,1967,Rough Night in Jericho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2957,Slaughterhouse (1987),Horror,1987,Slaughterhouse,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2958,Slaughterhouse 2 (1988),Horror,1988,Slaughterhouse 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2959,"Taming of the Shrew, The (1967)",Comedy,1967,"Taming of the Shrew, The",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,Nighthawks (1981),Action|Drama,1981,Nighthawks,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2961,Yojimbo (1961),Comedy|Drama|Western,1961,Yojimbo,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2962,Repossessed (1990),Comedy,1990,Repossessed,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,"Omega Man, The (1971)",Sci-Fi,1971,"Omega Man, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2964,Spaceballs (1987),Comedy|Sci-Fi,1987,Spaceballs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2965,Robin Hood (1973),Animation|Children's,1973,Robin Hood,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,Mister Roberts (1955),Comedy|Drama|War,1955,Mister Roberts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2967,Quest for Fire (1981),Adventure,1981,Quest for Fire,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,Little Big Man (1970),Comedy|Drama|Western,1970,Little Big Man,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2969,"Face in the Crowd, A (1957)",Drama,1957,"Face in the Crowd, A",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2970,Trading Places (1983),Comedy,1983,Trading Places,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2971,Meatballs (1979),Comedy,1979,Meatballs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2972,Meatballs Part II (1984),Comedy,1984,Meatballs Part II,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2973,Meatballs III (1987),Comedy,1987,Meatballs III,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2974,Meatballs 4 (1992),Comedy,1992,Meatballs 4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2975,Dead Again (1991),Mystery|Romance|Thriller,1991,Dead Again,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2976,Peter's Friends (1992),Comedy|Drama,1992,Peter's Friends,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2977,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,1995,"Incredibly True Adventure of Two Girls in Love, The",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2978,Experience Preferred... But Not Essential (1982),Drama,1982,Experience Preferred... But Not Essential,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2979,Under the Rainbow (1981),Comedy,1981,Under the Rainbow,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,How I Won the War (1967),Comedy|War,1967,How I Won the War,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2981,Light It Up (1999),Drama,1999,Light It Up,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2982,Anywhere But Here (1999),Drama,1999,Anywhere But Here,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2983,Dogma (1999),Comedy,1999,Dogma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,1999,"Messenger: The Story of Joan of Arc, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2985,Pokémon: The First Movie (1998),Animation|Children's,1998,Pokémon: The First Movie,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,Felicia's Journey (1999),Thriller,1999,Felicia's Journey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2987,Oxygen (1999),Thriller,1999,Oxygen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2988,Where's Marlowe? (1999),Comedy,1999,Where's Marlowe?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,"Ape, The (1940)",Horror|Sci-Fi,1940,"Ape, The",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2990,British Intelligence (1940),Drama,1940,British Intelligence,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2991,"Commitments, The (1991)",Comedy|Drama,1991,"Commitments, The",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2992,Holiday Inn (1942),Comedy|Musical,1942,Holiday Inn,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2993,"Longest Day, The (1962)",Action|Drama|War,1962,"Longest Day, The",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2994,Poison Ivy (1992),Thriller,1992,Poison Ivy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2995,Poison Ivy: New Seduction (1997),Thriller,1997,Poison Ivy: New Seduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2996,Ten Benny (1997),Drama,1997,Ten Benny,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2997,Tora! Tora! Tora! (1970),War,1970,Tora! Tora! Tora!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2998,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,1988,Women on the Verge of a Nervous Breakdown,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2999,"Verdict, The (1982)",Drama,1982,"Verdict, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3000,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,1972,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3001,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,1984,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3002,Stand and Deliver (1987),Drama,1987,Stand and Deliver,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3003,Moonstruck (1987),Comedy,1987,Moonstruck,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,"Sandpiper, The (1965)",Drama|Romance,1965,"Sandpiper, The",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3005,Jeremiah Johnson (1972),Western,1972,Jeremiah Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
